Target,Accuracy,K,Window_Size,Window_Overlap,Optimization_Level,Finite_Context,Time
swedish_german_slovak.txt,83.05,5,15,0.4,1,True,17.438
swedish_german_slovak.txt,50.67,5,15,0.4,1,False,17.525
swedish_german_slovak.txt,80.86,5,15,0.6,1,True,17.535
swedish_german_slovak.txt,56.38,5,15,0.6,1,False,17.273
swedish_german_slovak.txt,80.19,5,15,0.8,1,True,18.29
swedish_german_slovak.txt,57.14,5,15,0.8,1,False,17.69
swedish_german_slovak.txt,66.1,5,3,0,2,True,17.77
swedish_german_slovak.txt,66.48,5,3,0,2,False,17.784
swedish_german_slovak.txt,62.86,5,3,0.2,2,True,18.076
swedish_german_slovak.txt,69.71,5,3,0.2,2,False,17.74
swedish_german_slovak.txt,65.14,5,3,0.4,2,True,18.856
swedish_german_slovak.txt,71.24,5,3,0.4,2,False,18.768
swedish_german_slovak.txt,65.14,5,3,0.6,2,True,18.968
swedish_german_slovak.txt,71.24,5,3,0.6,2,False,18.818
swedish_german_slovak.txt,65.14,5,3,0.8,2,True,19.151
swedish_german_slovak.txt,71.24,5,3,0.8,2,False,18.936
swedish_german_slovak.txt,79.14,5,5,0,2,True,17.288
swedish_german_slovak.txt,72.29,5,5,0,2,False,17.694
swedish_german_slovak.txt,78.0,5,5,0.2,2,True,17.571
swedish_german_slovak.txt,69.71,5,5,0.2,2,False,17.664
swedish_german_slovak.txt,75.81,5,5,0.4,2,True,17.939
swedish_german_slovak.txt,81.14,5,5,0.4,2,False,17.811
swedish_german_slovak.txt,75.43,5,5,0.6,2,True,18.188
swedish_german_slovak.txt,76.19,5,5,0.6,2,False,18.245
swedish_german_slovak.txt,73.33,5,5,0.8,2,True,19.284
swedish_german_slovak.txt,77.71,5,5,0.8,2,False,19.355
swedish_german_slovak.txt,78.48,5,8,0,2,True,17.66
swedish_german_slovak.txt,59.05,5,8,0,2,False,17.432
swedish_german_slovak.txt,81.9,5,8,0.2,2,True,17.495
swedish_german_slovak.txt,58.57,5,8,0.2,2,False,17.141
swedish_german_slovak.txt,83.24,5,8,0.4,2,True,17.875
swedish_german_slovak.txt,59.33,5,8,0.4,2,False,17.989
swedish_german_slovak.txt,79.33,5,8,0.6,2,True,17.729
swedish_german_slovak.txt,61.9,5,8,0.6,2,False,17.862
swedish_german_slovak.txt,78.67,5,8,0.8,2,True,18.971
swedish_german_slovak.txt,75.43,5,8,0.8,2,False,19.342
swedish_german_slovak.txt,79.62,5,10,0,2,True,17.498
swedish_german_slovak.txt,47.43,5,10,0,2,False,17.542
swedish_german_slovak.txt,87.9,5,10,0.2,2,True,17.564
swedish_german_slovak.txt,54.67,5,10,0.2,2,False,17.373
swedish_german_slovak.txt,79.9,5,10,0.4,2,True,17.411
swedish_german_slovak.txt,54.76,5,10,0.4,2,False,17.555
swedish_german_slovak.txt,78.67,5,10,0.6,2,True,17.352
swedish_german_slovak.txt,78.67,5,10,0.6,2,False,2.615
swedish_german_slovak.txt,78.86,5,10,0.8,2,True,18.901
swedish_german_slovak.txt,59.71,5,10,0.8,2,False,19.221
swedish_german_slovak.txt,86.95,5,12,0,2,True,17.617
swedish_german_slovak.txt,50.19,5,12,0,2,False,17.473
swedish_german_slovak.txt,90.95,5,12,0.2,2,True,17.456
swedish_german_slovak.txt,56.67,5,12,0.2,2,False,17.443
swedish_german_slovak.txt,83.9,5,12,0.4,2,True,17.245
swedish_german_slovak.txt,55.14,5,12,0.4,2,False,17.397
swedish_german_slovak.txt,82.0,5,12,0.6,2,True,17.542
swedish_german_slovak.txt,55.52,5,12,0.6,2,False,17.599
swedish_german_slovak.txt,79.05,5,12,0.8,2,True,18.402
swedish_german_slovak.txt,55.33,5,12,0.8,2,False,18.26
swedish_german_slovak.txt,84.76,5,15,0,2,True,17.537
swedish_german_slovak.txt,49.81,5,15,0,2,False,17.551
swedish_german_slovak.txt,89.24,5,15,0.2,2,True,17.46
swedish_german_slovak.txt,45.14,5,15,0.2,2,False,17.312
swedish_german_slovak.txt,45.14,5,15,0.4,2,True,16.949
swedish_german_slovak.txt,50.67,5,15,0.4,2,False,17.103
swedish_german_slovak.txt,90.67,5,15,0.6,2,True,17.62
swedish_german_slovak.txt,56.38,5,15,0.6,2,False,17.187
swedish_german_slovak.txt,82.29,5,15,0.8,2,True,18.026
swedish_german_slovak.txt,57.14,5,15,0.8,2,False,17.357
swedish_german_slovak.txt,75.71,5,3,0,3,True,17.769
swedish_german_slovak.txt,80.1,5,3,0,3,False,17.715
